university_id,university_name,state,city,latitude,longitude,tuition_in_state_usd,tuition_out_state_usd,university_admission_rate,student_size,us_news_ranking,world_ranking,campus_setting,website_url,avg_cost_of_living_monthly,international_student_pct,public_or_private,program_id,program_name,degree_type,department,min_gpa,min_gre_quant,min_gre_verbal,min_gmat,min_toefl,min_ielts,application_deadline_fall,application_fee_usd,duration_months,stem_designated,program_admit_rate,description_text,curriculum_highlights,faculty_research_areas,avg_starting_salary_usd,male_acceptance_rate,female_acceptance_rate,historical_admit_count,historical_admit_rate,data_quality,track,tier_score,tier
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001146,MS Software Engineering - Testing,MS,Computer & Information Sciences,3.2,156.0,150.0,,100,6.5,2028-04-20,0,24,True,0.283,"MS Software Engineering - Testing at Cornell University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Software Architecture, DevOps, Testing and offers opportunities to build depth through electives, projects, and faculty-led research.",Software Architecture; Testing; Secure Coding; Cloud Native Systems; Agile Engineering,Program Analysis; Software Engineering; Cloud Systems; Distributed Systems; DevOps,125000,0.288,0.277,0,,synthetic_demo,MS,78.18,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001147,MS Electrical Engineering - VLSI,MS,Engineering,3.0,160.0,149.0,,90,6.5,2028-01-01,150,18,True,0.212,"MS Electrical Engineering - VLSI at Cornell University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Signal Processing, Embedded Systems, VLSI and offers opportunities to build depth through electives, projects, and faculty-led research.",Power Electronics; Control Systems; Communications; Signal Processing; VLSI,Control; Semiconductors; Signal Processing; Communications; Embedded Systems,126000,0.21,0.213,0,,synthetic_demo,MS,80.08,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001148,MEng Computer Engineering - VLSI,MEng,Engineering,3.0,155.0,148.0,,90,6.5,2028-01-20,100,12,True,0.15,"MEng Computer Engineering - VLSI at Cornell University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Computer Architecture, Embedded Systems, VLSI and offers opportunities to build depth through electives, projects, and faculty-led research.",Hardware Security; Edge Computing; Computer Architecture; IoT; VLSI,VLSI; Computer Architecture; IoT; Hardware Security; Embedded Systems,133000,0.144,0.152,0,,synthetic_demo,MS,82.82,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001149,MS Mechanical Engineering - Design,MS,Engineering,3.1,156.0,150.0,,85,6.5,2028-01-15,150,24,True,0.176,"MS Mechanical Engineering - Design at Cornell University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Robotics, Thermal Sciences, Design and offers opportunities to build depth through electives, projects, and faculty-led research.",Mechanics; Manufacturing; Robotics; Design; Energy,Computational Engineering; Thermal Sciences; Mechanics; Energy; Robotics,114000,0.165,0.189,2,0.5,synthetic_demo,MS,81.78,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001150,MS Industrial Engineering - Supply Chain,MS,Engineering,3.0,156.0,150.0,,85,6.5,2028-04-20,90,18,True,0.268,"MS Industrial Engineering - Supply Chain at Cornell University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Operations Research, Optimization, Supply Chain and offers opportunities to build depth through electives, projects, and faculty-led research.",Operations Research; Analytics; Optimization; Quality Engineering; Supply Chain,Optimization; Supply Chain; Decision Science; Simulation; Operations Research,116000,0.254,0.277,1,1.0,synthetic_demo,MS,76.68,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001151,MS Business Analytics - Financial Analytics,MS,"Business, Management & Marketing",3.2,151.0,152.0,,95,6.5,2028-04-05,200,12,True,0.22,"MS Business Analytics - Financial Analytics at Cornell University is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Predictive Analytics, Marketing Analytics, Financial Analytics and offers opportunities to build depth through electives, projects, and faculty-led research.",Marketing Analytics; Data Management; Predictive Analytics; Visualization; Optimization,Marketing Science; Business Analytics; Data Mining; Operations; Econometrics,128000,0.215,0.225,2,1.0,synthetic_demo,MS,80.74,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001153,MS Biomedical Engineering - Biomaterials,MS,Engineering,3.0,156.0,150.0,,90,6.5,2028-01-20,90,24,True,0.258,"MS Biomedical Engineering - Biomaterials at Cornell University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Medical Imaging, Biomechanics, Biomaterials and offers opportunities to build depth through electives, projects, and faculty-led research.",Medical Imaging; Neural Engineering; Biomechanics; Biomaterials; Computational Biology,Bioinformatics; Biomaterials; Biomechanics; Biomedical Imaging; Computational Biology,109000,0.253,0.265,1,0.0,synthetic_demo,MS,77.6,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001154,MS Civil Engineering - Geotechnical Engineering,MS,Engineering,3.0,156.0,150.0,,85,6.5,2028-04-20,0,24,True,0.259,"MS Civil Engineering - Geotechnical Engineering at Cornell University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Structural Engineering, Transportation, Geotechnical Engineering and offers opportunities to build depth through electives, projects, and faculty-led research.",Sustainability; Water Resources; Geotechnical Engineering; Transportation; Construction,Water Resources; Sustainable Infrastructure; Structures; Transportation; Geotechnical Engineering,106000,0.247,0.27,0,,synthetic_demo,MS,77.13,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001155,MS Chemical Engineering - Materials,MS,Engineering,3.0,156.0,150.0,,90,7.0,2028-01-05,120,18,True,0.266,"MS Chemical Engineering - Materials at Cornell University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Transport Phenomena, Process Systems, Materials and offers opportunities to build depth through electives, projects, and faculty-led research.",Reaction Engineering; Process Systems; Transport Phenomena; Biotechnology; Energy,Transport Phenomena; Process Systems; Biotechnology; Energy; Catalysis,120000,0.271,0.256,0,,synthetic_demo,MS,77.2,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001156,MS Robotics - Control,MS,Engineering,3.0,156.0,150.0,,95,6.5,2028-02-05,90,18,True,0.17,"MS Robotics - Control at Cornell University is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Robot Perception, Planning, Control and offers opportunities to build depth through electives, projects, and faculty-led research.",Control; Planning; Robot Perception; Machine Learning; Autonomous Systems,Human-Robot Interaction; Autonomous Systems; Computer Vision; Control; Reinforcement Learning,129000,0.178,0.159,2,1.0,synthetic_demo,MS,82.42,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001157,MS Statistics - Regression,MS,Mathematics & Statistics,3.0,156.0,150.0,,90,6.5,2028-03-01,150,18,True,0.215,"MS Statistics - Regression at Cornell University is a graduate program in Mathematics & Statistics designed for advanced study and career or research preparation. The curriculum emphasizes Probability, Statistical Inference, Regression and offers opportunities to build depth through electives, projects, and faculty-led research.",Regression; Statistical Inference; Probability; Bayesian Methods; Applied Statistics,Bayesian Methods; Statistics; Causal Inference; Probability; Computational Statistics,113000,0.236,0.198,3,0.333,synthetic_demo,MS,79.75,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001158,MS Applied Mathematics - Differential Equations,MS,Mathematics & Statistics,3.2,156.0,150.0,,95,6.5,2028-04-05,75,18,True,0.244,"MS Applied Mathematics - Differential Equations at Cornell University is a graduate program in Mathematics & Statistics designed for advanced study and career or research preparation. The curriculum emphasizes Numerical Analysis, Optimization, Differential Equations and offers opportunities to build depth through electives, projects, and faculty-led research.",Differential Equations; Probability; Numerical Analysis; Scientific Computing; Mathematical Modeling,Scientific Computing; Applied Mathematics; Probability; Optimization; Mathematical Modeling,113000,0.233,0.25,0,,synthetic_demo,MS,79.72,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001161,MS Computer Science - Data Science,MS,Computer & Information Sciences,3.1,156.0,150.0,,90,6.0,2029-04-15,100,24,True,0.181,"MS Computer Science - Data Science at Cornell University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Artificial Intelligence, Systems, Algorithms and offers opportunities to build depth through electives, projects, and faculty-led research.",Data Science; Artificial Intelligence; Cybersecurity; Systems; Software Engineering,Machine Learning; Security; Distributed Systems; Algorithms; Natural Language Processing,127000,0.177,0.188,1,1.0,synthetic_demo,MS,81.95,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001162,MS Data Science - Visualization,MS,Computer & Information Sciences,3.0,156.0,150.0,,95,6.5,2029-04-01,75,18,True,0.176,"MS Data Science - Visualization at Cornell University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Machine Learning, Statistical Modeling, Data Engineering and offers opportunities to build depth through electives, projects, and faculty-led research.",Statistical Modeling; Big Data; Machine Learning; Visualization; Responsible AI,Data Mining; Machine Learning; Responsible AI; Causal Inference; Statistics,128000,0.17,0.185,2,1.0,synthetic_demo,MS,82.12,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001163,MS Artificial Intelligence - Reinforcement Learning,MS,Computer & Information Sciences,3.0,156.0,150.0,,95,6.5,2029-02-20,65,24,True,0.204,"MS Artificial Intelligence - Reinforcement Learning at Cornell University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Deep Learning, NLP, Computer Vision and offers opportunities to build depth through electives, projects, and faculty-led research.",AI Ethics; Reinforcement Learning; NLP; Robotics; Deep Learning,Multi-Agent Systems; AI Safety; Computer Vision; Deep Learning; NLP,142000,0.213,0.199,5,0.6,synthetic_demo,MS,80.72,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001164,MS Cybersecurity - Digital Forensics,MS,Computer & Information Sciences,3.0,156.0,150.0,,90,6.5,2029-04-15,125,24,True,0.189,"MS Cybersecurity - Digital Forensics at Cornell University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Network Security, Cryptography, Cloud Security and offers opportunities to build depth through electives, projects, and faculty-led research.",Privacy; Cryptography; Cloud Security; Network Security; Secure Software,Systems Security; Digital Forensics; Cryptography; Network Security; Cybersecurity,120000,0.188,0.189,1,1.0,synthetic_demo,MS,81.05,Tier1
190415,Cornell University,NY,Ithaca,42.4472,-76.483084,69314,69314,0.0876,15995,12.0,16.0,urban,www.cornell.edu/,,,Private,P001165,MS Information Systems - Analytics,MS,Computer & Information Sciences,3.2,152.0,151.0,,90,6.5,2029-04-01,200,24,True,0.196,"MS Information Systems - Analytics at Cornell University is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Databases, Cloud Computing, Enterprise Systems and offers opportunities to build depth through electives, projects, and faculty-led research.",IT Strategy; Cloud Computing; Product Management; Databases; Analytics,Cloud Computing; Databases; Digital Platforms; Information Systems; Analytics,121000,0.181,0.21,0,,synthetic_demo,MS,81.52,Tier1
