applicant_id,track,gpa_normalized_4,gre_score,toefl_score,has_research,university_rating,admit_probability,admission_status,gmat_score,work_experience_months,major,work_industry,profile_score,recommended_tier
MS_SYN776,MS,3.419028937472863,324.0,112.0,0.0,3.0,0.77,,,,,,85.72,Tier1
MS_SYN777,MS,3.145294980597845,314.0,100.0,0.0,1.0,0.56,,,,,,73.71,Tier2
MS_SYN778,MS,3.4967043897718275,321.0,105.0,1.0,4.0,0.77,,,,,,85.01,Tier1
MS_SYN779,MS,3.535874544504734,320.0,106.0,1.0,5.0,0.88,,,,,,89.66,Tier1
MS_SYN780,MS,3.579657725233341,323.0,108.0,0.0,4.0,0.78,,,,,,86.35,Tier1
MS_SYN781,MS,3.2162741395959653,317.0,110.0,0.0,3.0,0.71,,,,,,81.54,Tier2
MS_SYN782,MS,3.3930167481217186,316.0,106.0,1.0,2.0,0.7,,,,,,81.45,Tier2
MS_SYN783,MS,3.8256890696281984,334.0,120.0,0.0,5.0,0.98,,,,,,97.89,Tier1
MS_SYN784,MS,3.268643234126956,307.0,99.0,0.0,2.0,0.61,,,,,,75.69,Tier2
MS_SYN785,MS,3.1940660134494143,310.0,97.0,0.0,1.0,0.55,,,,,,72.89,Tier2
MS_SYN786,MS,3.2868474719422776,311.0,106.0,0.0,2.0,0.6,,,,,,76.55,Tier2
MS_SYN787,MS,3.537741478695696,319.0,105.0,1.0,4.0,0.75,,,,,,84.27,Tier1
MS_SYN788,MS,3.926796253597072,340.0,120.0,1.0,5.0,0.91,,,,,,96.03,Tier1
MS_SYN789,MS,3.842771530696801,330.0,114.0,1.0,5.0,0.96,,,,,,96.13,Tier1
MS_SYN790,MS,3.529321984818768,323.0,112.0,0.0,2.0,0.74,,,,,,85.0,Tier1
MS_SYN791,MS,3.561793485932234,332.0,109.0,1.0,5.0,0.81,,,,,,88.25,Tier1
MS_SYN792,MS,3.307131778161078,318.0,107.0,0.0,3.0,0.71,,,,,,81.69,Tier2
MS_SYN793,MS,3.619642191837448,330.0,116.0,1.0,4.0,0.79,,,,,,88.46,Tier1
MS_SYN794,MS,3.82287177222305,334.0,114.0,1.0,4.0,0.97,,,,,,96.72,Tier1
MS_SYN795,MS,3.118836168042292,305.0,103.0,0.0,1.0,0.54,,,,,,72.5,Tier2
MS_SYN796,MS,3.463240152636663,323.0,115.0,0.0,5.0,0.82,,,,,,88.24,Tier1
MS_SYN797,MS,3.2364501571918844,304.0,107.0,0.0,2.0,0.66,,,,,,78.31,Tier2
MS_SYN798,MS,2.8011364572586075,292.0,93.0,0.0,1.0,0.26,,,,,,57.5,Tier2
MS_SYN799,MS,3.170569787002182,311.0,98.0,0.0,2.0,0.61,,,,,,75.37,Tier2
MS_SYN800,MS,3.4021911236377385,314.0,107.0,1.0,4.0,0.79,,,,,,85.07,Tier1
MS_SYN801,MS,3.4903525309568124,328.0,110.0,1.0,5.0,0.82,,,,,,88.12,Tier1
MS_SYN802,MS,3.4331943898256387,306.0,104.0,1.0,2.0,0.63,,,,,,77.87,Tier2
MS_SYN803,MS,3.182969874900024,296.0,102.0,1.0,3.0,0.69,,,,,,78.03,Tier2
MS_SYN804,MS,3.6465655736702303,336.0,115.0,1.0,5.0,0.9,,,,,,93.31,Tier1
MS_SYN805,MS,3.820242206567551,327.0,115.0,1.0,5.0,0.97,,,,,,96.32,Tier1
MS_SYN806,MS,3.2083201776447123,315.0,103.0,0.0,2.0,0.69,,,,,,79.68,Tier2
MS_SYN807,MS,3.2671415537461894,308.0,103.0,1.0,1.0,0.5,,,,,,71.86,Tier2
MS_SYN808,MS,3.547314368432793,326.0,118.0,1.0,4.0,0.82,,,,,,89.26,Tier1
MS_SYN809,MS,3.185667259569777,307.0,98.0,1.0,3.0,0.64,,,,,,76.35,Tier2
MS_SYN810,MS,3.286241387823853,312.0,115.0,1.0,3.0,0.73,,,,,,82.95,Tier1
MS_SYN811,MS,3.5613718074878817,317.0,110.0,1.0,3.0,0.74,,,,,,84.47,Tier1
MS_SYN812,MS,3.393332231959725,316.0,101.0,1.0,3.0,0.71,,,,,,81.23,Tier2
MS_SYN813,MS,3.373656455111415,308.0,107.0,0.0,4.0,0.69,,,,,,80.49,Tier2
MS_SYN814,MS,3.700137862993291,327.0,110.0,1.0,5.0,0.96,,,,,,94.69,Tier1
MS_SYN815,MS,3.341787337274773,319.0,109.0,1.0,4.0,0.76,,,,,,84.19,Tier1
MS_SYN816,MS,3.2552982486604467,306.0,109.0,0.0,1.0,0.61,,,,,,76.8,Tier2
MS_SYN817,MS,3.397551291562394,313.0,108.0,0.0,2.0,0.65,,,,,,79.5,Tier2
MS_SYN818,MS,3.127266337722469,306.0,104.0,1.0,3.0,0.65,,,,,,77.14,Tier2
MS_SYN819,MS,3.191317108563309,303.0,101.0,1.0,2.0,0.62,,,,,,75.66,Tier2
MS_SYN820,MS,3.3233588644164023,326.0,112.0,1.0,4.0,0.75,,,,,,84.59,Tier1
MS_SYN821,MS,3.761397242827728,332.0,120.0,0.0,5.0,0.9,,,,,,94.22,Tier1
MS_SYN822,MS,3.78393516893442,324.0,110.0,1.0,4.0,0.74,,,,,,86.09,Tier1
MS_SYN823,MS,3.0572286023414854,302.0,101.0,0.0,2.0,0.45,,,,,,68.12,Tier2
MS_SYN824,MS,2.88936475249814,299.0,95.0,0.0,1.0,0.5,,,,,,68.31,Tier2
MS_SYN825,MS,3.3835785727555305,314.0,103.0,0.0,1.0,0.62,,,,,,77.68,Tier2
MS_SYN826,MS,3.294047209981054,303.0,104.0,0.0,3.0,0.66,,,,,,78.15,Tier2
MS_SYN827,MS,2.914044240495341,297.0,98.0,1.0,2.0,0.47,,,,,,67.46,Tier2
MS_SYN828,MS,2.917615386433621,294.0,93.0,0.0,1.0,0.46,,,,,,66.23,Tier2
MS_SYN829,MS,3.493143590855922,318.0,105.0,1.0,5.0,0.9,,,,,,89.97,Tier1
MS_SYN830,MS,3.166667458756429,315.0,104.0,0.0,1.0,0.61,,,,,,76.4,Tier2
MS_SYN831,MS,3.2328037249319346,303.0,103.0,0.0,1.0,0.57,,,,,,74.12,Tier2
MS_SYN832,MS,3.829119181332838,328.0,115.0,0.0,4.0,0.83,,,,,,90.84,Tier1
MS_SYN833,MS,3.326089026206117,298.0,100.0,0.0,1.0,0.55,,,,,,73.04,Tier2
MS_SYN834,MS,3.724340983844189,332.0,114.0,1.0,5.0,0.99,,,,,,96.88,Tier1
MS_SYN835,MS,3.123130174982419,309.0,103.0,0.0,2.0,0.64,,,,,,76.81,Tier2
MS_SYN836,MS,3.6052275186176974,325.0,117.0,1.0,5.0,0.93,,,,,,93.75,Tier1
MS_SYN837,MS,3.2317931013622587,309.0,103.0,0.0,3.0,0.59,,,,,,75.35,Tier2
MS_SYN838,MS,3.2764018282707834,312.0,105.0,0.0,1.0,0.63,,,,,,77.65,Tier2
MS_SYN839,MS,3.428776644081214,318.0,101.0,0.0,3.0,0.65,,,,,,79.15,Tier2
MS_SYN840,MS,3.4279389293822904,332.0,109.0,0.0,2.0,0.66,,,,,,81.58,Tier2
MS_SYN841,MS,3.5671659946557472,322.0,116.0,1.0,4.0,0.82,,,,,,88.81,Tier1
MS_SYN842,MS,3.3717609744764583,312.0,105.0,1.0,2.0,0.61,,,,,,77.32,Tier2
MS_SYN843,MS,3.0071897822622606,298.0,104.0,1.0,1.0,0.43,,,,,,67.15,Tier2
MS_SYN844,MS,3.537785667121244,321.0,106.0,0.0,3.0,0.73,,,,,,83.74,Tier1
MS_SYN845,MS,3.0247908834617903,291.0,99.0,0.0,1.0,0.55,,,,,,70.9,Tier2
MS_SYN846,MS,3.084748877839892,305.0,100.0,0.0,1.0,0.54,,,,,,71.95,Tier2
MS_SYN847,MS,3.084365495847611,307.0,103.0,0.0,1.0,0.49,,,,,,70.47,Tier2
MS_SYN848,MS,3.718361352648194,317.0,107.0,0.0,5.0,0.77,,,,,,86.08,Tier1
MS_SYN849,MS,3.660664951385488,309.0,109.0,1.0,4.0,0.79,,,,,,86.25,Tier1
MS_SYN850,MS,3.3736803017104857,310.0,106.0,1.0,2.0,0.68,,,,,,80.11,Tier2
MS_SYN851,MS,3.3439960783166365,315.0,98.0,1.0,2.0,0.67,,,,,,78.93,Tier2
MS_SYN852,MS,3.4660247256617,316.0,114.0,1.0,3.0,0.72,,,,,,83.62,Tier1
MS_SYN853,MS,2.9330199972767512,295.0,94.0,0.0,1.0,0.44,,,,,,65.71,Tier2
MS_SYN854,MS,3.119092821582534,307.0,103.0,0.0,2.0,0.53,,,,,,72.24,Tier2
MS_SYN855,MS,3.5947941904606515,323.0,110.0,1.0,5.0,0.84,,,,,,89.07,Tier1
MS_SYN856,MS,3.8248920533682655,335.0,120.0,1.0,5.0,0.99,,,,,,98.36,Tier1
MS_SYN857,MS,3.398164407409975,310.0,108.0,1.0,3.0,0.79,,,,,,84.88,Tier1
MS_SYN858,MS,3.577559096388636,311.0,104.0,0.0,5.0,0.83,,,,,,86.96,Tier1
MS_SYN859,MS,3.1089459326802715,312.0,101.0,0.0,1.0,0.58,,,,,,74.31,Tier2
MS_SYN860,MS,3.3609929119489554,316.0,105.0,1.0,4.0,0.79,,,,,,84.77,Tier1
MS_SYN861,MS,3.258706989413123,310.0,100.0,0.0,1.0,0.57,,,,,,74.39,Tier2
MS_SYN862,MS,3.4689770298884537,321.0,108.0,1.0,1.0,0.67,,,,,,81.25,Tier2
MS_SYN863,MS,3.031322478822621,319.0,106.0,0.0,3.0,0.67,,,,,,78.66,Tier2
MS_SYN864,MS,3.2263486908700845,305.0,100.0,1.0,2.0,0.53,,,,,,72.26,Tier2
MS_SYN865,MS,3.135914603650609,295.0,103.0,0.0,1.0,0.62,,,,,,75.05,Tier2
MS_SYN866,MS,3.299986882408608,316.0,103.0,0.0,2.0,0.66,,,,,,79.01,Tier2
MS_SYN867,MS,3.507763457301764,322.0,109.0,1.0,4.0,0.76,,,,,,85.24,Tier1
MS_SYN868,MS,3.330329323049756,317.0,104.0,0.0,2.0,0.59,,,,,,76.56,Tier2
MS_SYN869,MS,3.273532962839468,308.0,96.0,1.0,3.0,0.71,,,,,,79.41,Tier2
MS_SYN870,MS,3.369852648115974,323.0,102.0,1.0,4.0,0.69,,,,,,80.95,Tier2
MS_SYN871,MS,3.793344589737057,328.0,111.0,0.0,5.0,0.95,,,,,,94.96,Tier1
MS_SYN872,MS,3.5360678937308965,329.0,108.0,1.0,3.0,0.77,,,,,,86.17,Tier1
MS_SYN873,MS,3.328607945336486,312.0,103.0,1.0,3.0,0.78,,,,,,83.66,Tier1
MS_SYN874,MS,3.248104867893276,307.0,103.0,0.0,1.0,0.6,,,,,,75.69,Tier2
MS_SYN875,MS,3.1736632364639403,304.0,99.0,0.0,1.0,0.58,,,,,,73.8,Tier2
MS_SYN876,MS,3.532299844467039,324.0,106.0,0.0,5.0,0.77,,,,,,85.54,Tier1
MS_SYN877,MS,3.482295940046844,312.0,103.0,1.0,2.0,0.68,,,,,,80.43,Tier2
MS_SYN878,MS,3.067884724616288,300.0,93.0,0.0,1.0,0.54,,,,,,70.62,Tier2
MS_SYN879,MS,3.816663555179381,325.0,113.0,1.0,4.0,0.78,,,,,,88.31,Tier1
MS_SYN880,MS,3.093539220141317,314.0,98.0,0.0,3.0,0.65,,,,,,76.81,Tier2
MS_SYN881,MS,3.439822241562815,325.0,107.0,1.0,5.0,0.87,,,,,,89.27,Tier1
MS_SYN882,MS,3.912480655608042,338.0,114.0,1.0,5.0,0.99,,,,,,98.27,Tier1
MS_SYN883,MS,3.632162557028705,319.0,104.0,1.0,5.0,0.91,,,,,,91.02,Tier1
MS_SYN884,MS,3.2643341494880795,310.0,101.0,0.0,2.0,0.62,,,,,,76.54,Tier2
MS_SYN885,MS,3.540946962938832,311.0,109.0,0.0,3.0,0.7,,,,,,82.2,Tier2
MS_SYN886,MS,3.207020836363524,301.0,101.0,0.0,4.0,0.68,,,,,,77.99,Tier2
MS_SYN887,MS,3.629851996657756,329.0,113.0,1.0,4.0,0.74,,,,,,86.07,Tier1
MS_SYN888,MS,3.212000391186185,309.0,112.0,0.0,2.0,0.62,,,,,,77.58,Tier2
MS_SYN889,MS,3.32044328884175,309.0,104.0,0.0,2.0,0.57,,,,,,75.12,Tier2
MS_SYN890,MS,3.062651890692913,315.0,104.0,1.0,3.0,0.62,,,,,,76.28,Tier2
MS_SYN891,MS,3.2379985548239696,306.0,102.0,0.0,3.0,0.68,,,,,,78.64,Tier2
MS_SYN892,MS,3.3443899944042754,313.0,109.0,1.0,4.0,0.76,,,,,,83.76,Tier1
MS_SYN893,MS,3.208309894693444,313.0,106.0,0.0,3.0,0.63,,,,,,77.51,Tier2
MS_SYN894,MS,3.507211350479294,327.0,110.0,0.0,4.0,0.71,,,,,,83.73,Tier1
MS_SYN895,MS,3.300644706963169,291.0,99.0,1.0,2.0,0.54,,,,,,71.88,Tier2
MS_SYN896,MS,3.3130911163100607,317.0,103.0,0.0,2.0,0.6,,,,,,76.75,Tier2
MS_SYN897,MS,3.2807336469318127,303.0,99.0,1.0,2.0,0.66,,,,,,77.46,Tier2
MS_SYN898,MS,3.0397541064287585,293.0,91.0,1.0,1.0,0.56,,,,,,70.52,Tier2
MS_SYN899,MS,3.707630316538455,326.0,115.0,1.0,5.0,0.86,,,,,,91.28,Tier1
MS_SYN900,MS,3.8284458102298777,327.0,110.0,1.0,5.0,0.92,,,,,,93.74,Tier1
MS_SYN901,MS,3.124466571576272,309.0,101.0,0.0,2.0,0.63,,,,,,76.17,Tier2
MS_SYN902,MS,3.695900265860495,332.0,113.0,1.0,5.0,0.88,,,,,,92.22,Tier1
MS_SYN903,MS,3.5466582283172734,318.0,109.0,1.0,4.0,0.83,,,,,,87.94,Tier1
MS_SYN904,MS,3.748746464046008,328.0,112.0,1.0,5.0,0.95,,,,,,94.86,Tier1
MS_SYN905,MS,3.479253421989004,331.0,116.0,1.0,4.0,0.78,,,,,,87.43,Tier1
MS_SYN906,MS,2.89197513653613,296.0,94.0,0.0,1.0,0.48,,,,,,67.17,Tier2
MS_SYN907,MS,3.815635554007918,335.0,114.0,1.0,4.0,0.89,,,,,,93.56,Tier1
MS_SYN908,MS,3.547016343537982,318.0,111.0,0.0,5.0,0.8,,,,,,86.99,Tier1
MS_SYN909,MS,3.485280235183451,320.0,110.0,1.0,4.0,0.78,,,,,,85.91,Tier1
MS_SYN910,MS,3.4063784074457866,322.0,109.0,0.0,5.0,0.72,,,,,,83.13,Tier1
MS_SYN911,MS,3.589149126038648,327.0,108.0,1.0,4.0,0.82,,,,,,88.29,Tier1
MS_SYN912,MS,3.293648790650264,308.0,102.0,0.0,3.0,0.67,,,,,,78.67,Tier2
MS_SYN913,MS,3.3236191494181595,313.0,102.0,0.0,3.0,0.68,,,,,,79.58,Tier2
MS_SYN914,MS,3.331532093860148,319.0,101.0,1.0,5.0,0.81,,,,,,85.14,Tier1
MS_SYN915,MS,3.520236314208804,321.0,107.0,1.0,4.0,0.79,,,,,,86.18,Tier1
MS_SYN916,MS,3.222922614857638,305.0,97.0,0.0,2.0,0.63,,,,,,75.87,Tier2
MS_SYN917,MS,3.5752588319809493,318.0,109.0,0.0,5.0,0.85,,,,,,88.88,Tier1
MS_SYN918,MS,3.6803341168942896,328.0,116.0,1.0,5.0,0.87,,,,,,91.82,Tier1
MS_SYN919,MS,3.558962348947623,316.0,106.0,1.0,3.0,0.77,,,,,,85.08,Tier1
MS_SYN920,MS,3.640285168572662,330.0,112.0,0.0,5.0,0.92,,,,,,93.27,Tier1
MS_SYN921,MS,3.578944822975098,311.0,102.0,0.0,5.0,0.79,,,,,,85.11,Tier1
MS_SYN922,MS,3.2097061803809463,302.0,100.0,0.0,1.0,0.64,,,,,,76.35,Tier2
MS_SYN923,MS,3.3278064095661257,301.0,104.0,0.0,2.0,0.63,,,,,,76.97,Tier2
MS_SYN924,MS,3.6776263229356334,322.0,111.0,0.0,4.0,0.83,,,,,,89.14,Tier1
MS_SYN925,MS,3.164741999260944,303.0,105.0,0.0,2.0,0.53,,,,,,72.43,Tier2
MS_SYN926,MS,3.372035916599024,318.0,109.0,1.0,3.0,0.79,,,,,,85.47,Tier1
MS_SYN927,MS,3.20059257939122,312.0,105.0,0.0,1.0,0.52,,,,,,72.87,Tier2
MS_SYN928,MS,3.4353547307117287,316.0,100.0,1.0,3.0,0.7,,,,,,80.91,Tier2
MS_SYN929,MS,2.8171320860623763,277.0,96.0,0.0,2.0,0.36,,,,,,60.85,Tier2
MS_SYN930,MS,3.121100023977857,303.0,107.0,1.0,1.0,0.45,,,,,,69.26,Tier2
MS_SYN931,MS,3.6111123665903406,323.0,112.0,1.0,5.0,0.89,,,,,,91.41,Tier1
MS_SYN932,MS,3.730332810282814,333.0,107.0,0.0,5.0,0.83,,,,,,89.71,Tier1
MS_SYN933,MS,3.9487986458366446,339.0,118.0,1.0,4.0,0.99,,,,,,99.02,Tier1
MS_SYN934,MS,3.5065086189329944,322.0,109.0,0.0,1.0,0.68,,,,,,82.03,Tier2
MS_SYN935,MS,3.628417455450687,324.0,113.0,0.0,5.0,0.84,,,,,,89.69,Tier1
MS_SYN936,MS,3.3579600678131825,328.0,112.0,1.0,3.0,0.72,,,,,,83.71,Tier1
MS_SYN937,MS,3.012794764891028,302.0,95.0,0.0,1.0,0.51,,,,,,69.54,Tier2
MS_SYN938,MS,3.122564068361952,303.0,99.0,0.0,1.0,0.43,,,,,,67.47,Tier2
MS_SYN939,MS,3.5065946840756035,313.0,112.0,1.0,4.0,0.76,,,,,,84.95,Tier1
MS_SYN940,MS,3.244847563858785,313.0,105.0,0.0,2.0,0.68,,,,,,79.56,Tier2
MS_SYN941,MS,3.2340406457667386,314.0,106.0,1.0,2.0,0.71,,,,,,80.91,Tier2
MS_SYN942,MS,3.412057903351736,310.0,102.0,0.0,3.0,0.66,,,,,,79.0,Tier2
MS_SYN943,MS,3.339217955713903,326.0,109.0,1.0,4.0,0.73,,,,,,83.49,Tier1
MS_SYN944,MS,3.5159294994175028,339.0,114.0,1.0,4.0,0.8,,,,,,88.76,Tier1
MS_SYN945,MS,3.3517989935204,319.0,107.0,0.0,3.0,0.61,,,,,,77.99,Tier2
MS_SYN946,MS,3.3785299815093395,312.0,103.0,1.0,1.0,0.63,,,,,,77.91,Tier2
MS_SYN947,MS,3.5152054883189083,313.0,110.0,1.0,2.0,0.73,,,,,,83.54,Tier1
MS_SYN948,MS,3.3792654035048657,314.0,105.0,0.0,2.0,0.67,,,,,,79.91,Tier2
MS_SYN949,MS,3.373487766449832,318.0,109.0,1.0,2.0,0.64,,,,,,79.47,Tier2
MS_SYN950,MS,3.513051278933529,334.0,110.0,1.0,4.0,0.8,,,,,,87.87,Tier1
MS_SYN951,MS,3.680869049855053,326.0,113.0,0.0,3.0,0.73,,,,,,85.7,Tier1
MS_SYN952,MS,3.1893929631340114,308.0,106.0,1.0,2.0,0.63,,,,,,77.04,Tier2
MS_SYN953,MS,3.497286422530605,326.0,112.0,1.0,1.0,0.66,,,,,,81.86,Tier2
MS_SYN954,MS,3.4849652272975566,321.0,109.0,0.0,4.0,0.68,,,,,,81.85,Tier2
MS_SYN955,MS,3.510915213716954,321.0,110.0,0.0,4.0,0.78,,,,,,86.11,Tier1
MS_SYN956,MS,3.4480863689627523,322.0,114.0,0.0,5.0,0.78,,,,,,86.37,Tier1
MS_SYN957,MS,3.191011143085957,303.0,102.0,0.0,1.0,0.55,,,,,,72.98,Tier2
MS_SYN958,MS,3.065255356405248,307.0,98.0,0.0,1.0,0.5,,,,,,70.15,Tier2
MS_SYN959,MS,3.0774598912106983,302.0,102.0,0.0,1.0,0.51,,,,,,70.74,Tier2
MS_SYN960,MS,3.687560233184646,324.0,109.0,1.0,4.0,0.76,,,,,,86.29,Tier1
MS_SYN961,MS,3.271063982036772,297.0,101.0,0.0,2.0,0.58,,,,,,74.02,Tier2
MS_SYN962,MS,3.341162697455796,320.0,104.0,1.0,4.0,0.71,,,,,,81.64,Tier2
MS_SYN963,MS,3.089824446930902,303.0,97.0,0.0,1.0,0.52,,,,,,70.65,Tier2
MS_SYN964,MS,3.650789896970712,331.0,116.0,1.0,5.0,0.84,,,,,,90.69,Tier1
MS_SYN965,MS,3.503278661288751,323.0,107.0,1.0,3.0,0.75,,,,,,84.64,Tier1
MS_SYN966,MS,3.4838239009779834,322.0,107.0,1.0,5.0,0.86,,,,,,88.87,Tier1
MS_SYN967,MS,3.258395817614283,314.0,109.0,1.0,2.0,0.65,,,,,,79.01,Tier2
MS_SYN968,MS,3.490902959139248,331.0,109.0,1.0,5.0,0.85,,,,,,89.42,Tier1
MS_SYN969,MS,3.06029632396618,305.0,103.0,0.0,1.0,0.52,,,,,,71.4,Tier2
MS_SYN970,MS,3.169657289952371,313.0,106.0,0.0,1.0,0.54,,,,,,73.71,Tier2
MS_SYN971,MS,3.1950366597460853,316.0,109.0,0.0,2.0,0.61,,,,,,77.24,Tier2
MS_SYN972,MS,3.4982270641036792,314.0,109.0,0.0,4.0,0.79,,,,,,85.8,Tier1
MS_SYN973,MS,3.4637089276673447,328.0,106.0,0.0,5.0,0.81,,,,,,87.09,Tier1
MS_SYN974,MS,3.210293753412301,300.0,102.0,0.0,1.0,0.61,,,,,,75.26,Tier2
MS_SYN975,MS,3.767669929804186,323.0,110.0,0.0,4.0,0.83,,,,,,89.54,Tier1
MS_SYN976,MS,3.28593125645816,299.0,98.0,0.0,1.0,0.53,,,,,,71.86,Tier2
MS_SYN977,MS,3.1092504170711,311.0,102.0,0.0,1.0,0.57,,,,,,73.96,Tier2
MS_SYN978,MS,3.0163217442955883,306.0,99.0,0.0,1.0,0.5,,,,,,69.96,Tier2
MS_SYN979,MS,3.583088668007512,317.0,109.0,0.0,3.0,0.79,,,,,,86.45,Tier1
MS_SYN980,MS,3.0534814995340214,295.0,98.0,0.0,1.0,0.4,,,,,,65.21,Tier2
MS_SYN981,MS,3.5806042525896444,320.0,108.0,1.0,5.0,0.82,,,,,,87.73,Tier1
MS_SYN982,MS,3.723112455137156,329.0,114.0,0.0,5.0,0.98,,,,,,96.26,Tier1
MS_SYN983,MS,3.270083895689969,305.0,105.0,0.0,1.0,0.65,,,,,,77.9,Tier2
MS_SYN984,MS,3.1093350199085803,304.0,97.0,0.0,1.0,0.49,,,,,,69.62,Tier2
MS_SYN985,MS,3.3749535525262657,311.0,109.0,1.0,1.0,0.54,,,,,,74.97,Tier2
MS_SYN986,MS,3.598678472738889,320.0,112.0,1.0,4.0,0.84,,,,,,89.12,Tier1
MS_SYN987,MS,3.5318564351523,321.0,105.0,1.0,4.0,0.72,,,,,,83.19,Tier1
MS_SYN988,MS,2.944045583652922,291.0,97.0,0.0,1.0,0.41,,,,,,64.64,Tier2
MS_SYN989,MS,3.574606983309104,318.0,107.0,1.0,4.0,0.8,,,,,,86.63,Tier1
MS_SYN990,MS,3.6261303134669993,322.0,116.0,1.0,5.0,0.88,,,,,,91.51,Tier1
MS_SYN991,MS,3.649894819188277,323.0,111.0,1.0,3.0,0.72,,,,,,84.67,Tier1
MS_SYN992,MS,3.035025844592386,292.0,100.0,0.0,1.0,0.43,,,,,,66.35,Tier2
MS_SYN993,MS,3.4009764355679333,312.0,106.0,0.0,3.0,0.71,,,,,,81.6,Tier2
MS_SYN994,MS,3.466085871687397,309.0,108.0,1.0,2.0,0.66,,,,,,79.95,Tier2
MS_SYN995,MS,3.61484649414422,299.0,104.0,1.0,2.0,0.71,,,,,,81.46,Tier2
MS_SYN996,MS,3.397802450887168,317.0,100.0,1.0,2.0,0.66,,,,,,79.2,Tier2
MS_SYN997,MS,2.816992674787518,296.0,95.0,0.0,2.0,0.36,,,,,,62.12,Tier2
MS_SYN998,MS,3.604830184604468,338.0,120.0,0.0,5.0,0.85,,,,,,91.88,Tier1
MS_SYN999,MS,4.0,340.0,118.0,1.0,5.0,0.99,,,,,,99.35,Tier1
MS_SYN1000,MS,3.597432047711352,326.0,112.0,1.0,5.0,0.85,,,,,,89.96,Tier1
MS_SYN1001,MS,3.4127316114916737,331.0,116.0,1.0,4.0,0.71,,,,,,84.3,Tier1
MS_SYN1002,MS,3.586636792421056,321.0,112.0,0.0,4.0,0.72,,,,,,84.34,Tier1
MS_SYN1003,MS,3.642770689567014,327.0,113.0,0.0,4.0,0.81,,,,,,88.78,Tier1
MS_SYN1004,MS,3.4891918749726503,321.0,112.0,0.0,3.0,0.76,,,,,,85.45,Tier1
MS_SYN1005,MS,2.696466810424705,294.0,91.0,0.0,1.0,0.38,,,,,,61.67,Tier2
MS_SYN1006,MS,3.470432964732117,325.0,110.0,1.0,4.0,0.74,,,,,,84.6,Tier1
MS_SYN1007,MS,3.2672594039173144,297.0,101.0,0.0,2.0,0.52,,,,,,71.6,Tier2
MS_SYN1008,MS,3.457174342228197,333.0,105.0,1.0,5.0,0.81,,,,,,87.3,Tier1
MS_SYN1009,MS,3.3316529366190126,311.0,104.0,0.0,2.0,0.62,,,,,,77.33,Tier2
MS_SYN1010,MS,3.2069769643301327,313.0,108.0,1.0,2.0,0.64,,,,,,78.15,Tier2
MS_SYN1011,MS,3.244941466427848,307.0,101.0,0.0,5.0,0.79,,,,,,83.02,Tier1
MS_SYN1012,MS,3.369266593086313,317.0,109.0,0.0,3.0,0.71,,,,,,82.18,Tier2
MS_SYN1013,MS,3.21235542627108,311.0,105.0,1.0,3.0,0.62,,,,,,76.85,Tier2
MS_SYN1014,MS,3.2682326216491684,299.0,101.0,1.0,1.0,0.6,,,,,,74.95,Tier2
MS_SYN1015,MS,3.161322720839447,308.0,104.0,0.0,3.0,0.6,,,,,,75.45,Tier2
MS_SYN1016,MS,3.630431487968394,328.0,111.0,1.0,5.0,0.85,,,,,,90.14,Tier1
MS_SYN1017,MS,3.793667947460022,328.0,117.0,1.0,4.0,0.87,,,,,,92.51,Tier1
MS_SYN1018,MS,3.6838899390133415,334.0,115.0,1.0,5.0,0.88,,,,,,92.55,Tier1
MS_SYN1019,MS,3.403121381665012,323.0,104.0,0.0,2.0,0.69,,,,,,81.37,Tier2
MS_SYN1020,MS,3.530854611247835,310.0,102.0,0.0,2.0,0.63,,,,,,78.4,Tier2
MS_SYN1021,MS,3.2583629451311578,302.0,99.0,0.0,2.0,0.62,,,,,,75.67,Tier2
MS_SYN1022,MS,3.016422314980093,304.0,100.0,0.0,1.0,0.59,,,,,,73.54,Tier2
MS_SYN1023,MS,3.636695206863488,317.0,108.0,0.0,3.0,0.75,,,,,,84.99,Tier1
MS_SYN1024,MS,3.272494818475618,311.0,102.0,0.0,3.0,0.64,,,,,,77.58,Tier2
MS_SYN1025,MS,3.858333104703741,334.0,113.0,1.0,5.0,0.99,,,,,,97.58,Tier1
MS_SYN1026,MS,3.382235043954507,317.0,108.0,0.0,4.0,0.79,,,,,,85.32,Tier1
MS_SYN1027,MS,3.637828224311802,318.0,109.0,1.0,4.0,0.77,,,,,,86.0,Tier1
MS_SYN1028,MS,3.2727166662766325,301.0,94.0,1.0,1.0,0.58,,,,,,73.45,Tier2
MS_SYN1029,MS,3.3915512238874608,322.0,103.0,0.0,2.0,0.64,,,,,,79.11,Tier2
MS_SYN1030,MS,3.663235302882442,323.0,110.0,1.0,4.0,0.86,,,,,,90.22,Tier1
MS_SYN1031,MS,3.1827635521645976,314.0,102.0,1.0,3.0,0.71,,,,,,80.15,Tier2
MS_SYN1032,MS,3.6022726798579594,322.0,116.0,1.0,3.0,0.82,,,,,,88.99,Tier1
MS_SYN1033,MS,3.246024984121351,303.0,105.0,0.0,2.0,0.59,,,,,,75.23,Tier2
MS_SYN1034,MS,3.561500386098663,317.0,108.0,1.0,4.0,0.78,,,,,,85.82,Tier1
MS_SYN1035,MS,3.3932726388249024,307.0,108.0,1.0,3.0,0.71,,,,,,81.44,Tier2
